機關名稱,OID,電話,地址,DN,,,,,,,,,
駐那霸辦事處,2.16.886.101.20003.20002.20185.20011,,,ou=駐那霸辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐札幌辦事處,2.16.886.101.20003.20002.20185.20012,,,ou=駐札幌辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐韓國代表處,2.16.886.101.20003.20002.20185.20013,,,ou=駐韓國代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐釜山辦事處,2.16.886.101.20003.20002.20185.20014,,,ou=駐釜山辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐汶萊代表處,2.16.886.101.20003.20002.20185.20015,,,ou=駐汶萊代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐印尼代表處,2.16.886.101.20003.20002.20185.20016,,,ou=駐印尼代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐馬來西亞代表處,2.16.886.101.20003.20002.20185.20017,,,ou=駐馬來西亞代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐菲律賓代表處,2.16.886.101.20003.20002.20185.20018,,,ou=駐菲律賓代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐新加坡代表處,2.16.886.101.20003.20002.20185.20019,,,ou=駐新加坡代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐泰國代表處,2.16.886.101.20003.20002.20185.20020,,,ou=駐泰國代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐越南代表處,2.16.886.101.20003.20002.20185.20021,,,ou=駐越南代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐胡志明市辦事處,2.16.886.101.20003.20002.20185.20022,,,ou=駐胡志明市辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐印度代表處,2.16.886.101.20003.20002.20185.20023,,,ou=駐印度代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐清奈辦事處,2.16.886.101.20003.20002.20185.20024,,,ou=駐清奈辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
香港事務局服務組,2.16.886.101.20003.20002.20185.20025,,,ou=香港事務局服務組,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
澳門事務處服務組,2.16.886.101.20003.20002.20185.20026,,,ou=澳門事務處服務組,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐澳大利亞代表處,2.16.886.101.20003.20002.20185.20027,,,ou=駐澳大利亞代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐墨爾本辦事處,2.16.886.101.20003.20002.20185.20028,,,ou=駐墨爾本辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐雪梨辦事處,2.16.886.101.20003.20002.20185.20029,,,ou=駐雪梨辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐布里斯本辦事處,2.16.886.101.20003.20002.20185.20030,,,ou=駐布里斯本辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐紐西蘭代表處,2.16.886.101.20003.20002.20185.20031,,,ou=駐紐西蘭代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐奧克蘭辦事處,2.16.886.101.20003.20002.20185.20032,,,ou=駐奧克蘭辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐斐濟代表處,2.16.886.101.20003.20002.20185.20033,,,ou=駐斐濟代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐巴布亞紐幾內亞代表處,2.16.886.101.20003.20002.20185.20034,,,ou=駐巴布亞紐幾內亞代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐巴林代表處,2.16.886.101.20003.20002.20185.20035,,,ou=駐巴林代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐以色列代表處,2.16.886.101.20003.20002.20185.20036,,,ou=駐以色列代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐約旦代表處,2.16.886.101.20003.20002.20185.20037,,,ou=駐約旦代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐科威特代表處,2.16.886.101.20003.20002.20185.20038,,,ou=駐科威特代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐阿曼代表處,2.16.886.101.20003.20002.20185.20039,,,ou=駐阿曼代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐沙烏地阿拉伯代表處,2.16.886.101.20003.20002.20185.20040,,,ou=駐沙烏地阿拉伯代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐吉達辦事處,2.16.886.101.20003.20002.20185.20041,,,ou=駐吉達辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐土耳其代表處,2.16.886.101.20003.20002.20185.20042,,,ou=駐土耳其代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐杜拜辦事處,2.16.886.101.20003.20002.20185.20043,,,ou=駐杜拜辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐俄羅斯代表處,2.16.886.101.20003.20002.20185.20044,,,ou=駐俄羅斯代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐蒙古代表處,2.16.886.101.20003.20002.20185.20045,,,ou=駐蒙古代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐史瓦濟蘭王國大使館,2.16.886.101.20003.20002.20185.20046,,,ou=駐史瓦濟蘭王國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐布吉納法索大使館,2.16.886.101.20003.20002.20185.20047,,,ou=駐布吉納法索大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐甘比亞共和國大使館,2.16.886.101.20003.20002.20185.20048,,,ou=駐甘比亞共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐聖多美普林西比民主共和國大使館,2.16.886.101.20003.20002.20185.20049,,,ou=駐聖多美普林西比民主共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐奈及利亞代表處,2.16.886.101.20003.20002.20185.20050,,,ou=駐奈及利亞代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐南非代表處,2.16.886.101.20003.20002.20185.20051,,,ou=駐南非代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐開普敦辦事處,2.16.886.101.20003.20002.20185.20052,,,ou=駐開普敦辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐利比亞代表處,2.16.886.101.20003.20002.20185.20053,,,ou=駐利比亞代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐教廷大使館,2.16.886.101.20003.20002.20185.20054,,,ou=駐教廷大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐歐盟兼駐比利時代表處,2.16.886.101.20003.20002.20185.20055,,,ou=駐歐盟兼駐比利時代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐法國代表處,2.16.886.101.20003.20002.20185.20057,,,ou=駐法國代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐荷蘭代表處,2.16.886.101.20003.20002.20185.20058,,,ou=駐荷蘭代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐愛爾蘭代表處,2.16.886.101.20003.20002.20185.20059,,,ou=駐愛爾蘭代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐英國代表處,2.16.886.101.20003.20002.20185.20060,,,ou=駐英國代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐愛丁堡辦事處,2.16.886.101.20003.20002.20185.20061,,,ou=駐愛丁堡辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐奧地利代表處,2.16.886.101.20003.20002.20185.20062,,,ou=駐奧地利代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐德國代表處,2.16.886.101.20003.20002.20185.20063,,,ou=駐德國代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐法蘭克福辦事處,2.16.886.101.20003.20002.20185.20064,,,ou=駐法蘭克福辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐漢堡辦事處,2.16.886.101.20003.20002.20185.20065,,,ou=駐漢堡辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐慕尼黑辦事處,2.16.886.101.20003.20002.20185.20066,,,ou=駐慕尼黑辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐瑞士代表處,2.16.886.101.20003.20002.20185.20067,,,ou=駐瑞士代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐日內瓦辦事處,2.16.886.101.20003.20002.20185.20068,,,ou=駐日內瓦辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐希臘代表處,2.16.886.101.20003.20002.20185.20069,,,ou=駐希臘代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐義大利代表處,2.16.886.101.20003.20002.20185.20070,,,ou=駐義大利代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐葡萄牙代表處,2.16.886.101.20003.20002.20185.20071,,,ou=駐葡萄牙代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐西班牙代表處,2.16.886.101.20003.20002.20185.20072,,,ou=駐西班牙代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐丹麥代表處,2.16.886.101.20003.20002.20185.20073,,,ou=駐丹麥代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐芬蘭代表處,2.16.886.101.20003.20002.20185.20074,,,ou=駐芬蘭代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐挪威代表處,2.16.886.101.20003.20002.20185.20075,,,ou=駐挪威代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐瑞典代表處,2.16.886.101.20003.20002.20185.20076,,,ou=駐瑞典代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐捷克代表處,2.16.886.101.20003.20002.20185.20077,,,ou=駐捷克代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐匈牙利代表處,2.16.886.101.20003.20002.20185.20078,,,ou=駐匈牙利代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐拉脫維亞代表處,2.16.886.101.20003.20002.20185.20079,,,ou=駐拉脫維亞代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐波蘭代表處,2.16.886.101.20003.20002.20185.20080,,,ou=駐波蘭代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐斯洛伐克代表處,2.16.886.101.20003.20002.20185.20081,,,ou=駐斯洛伐克代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐美國代表處,2.16.886.101.20003.20002.20185.20082,,,ou=駐美國代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐亞特蘭大辦事處,2.16.886.101.20003.20002.20185.20083,,,ou=駐亞特蘭大辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐波士頓辦事處,2.16.886.101.20003.20002.20185.20084,,,ou=駐波士頓辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐芝加哥辦事處,2.16.886.101.20003.20002.20185.20085,,,ou=駐芝加哥辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐關島辦事處,2.16.886.101.20003.20002.20185.20086,,,ou=駐關島辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐檀香山辦事處,2.16.886.101.20003.20002.20185.20087,,,ou=駐檀香山辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐休士頓辦事處,2.16.886.101.20003.20002.20185.20088,,,ou=駐休士頓辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐洛杉磯辦事處,2.16.886.101.20003.20002.20185.20090,,,ou=駐洛杉磯辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐邁阿密辦事處,2.16.886.101.20003.20002.20185.20091,,,ou=駐邁阿密辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐紐約辦事處,2.16.886.101.20003.20002.20185.20092,,,ou=駐紐約辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐舊金山辦事處,2.16.886.101.20003.20002.20185.20093,,,ou=駐舊金山辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐西雅圖辦事處,2.16.886.101.20003.20002.20185.20094,,,ou=駐西雅圖辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐加拿大代表處,2.16.886.101.20003.20002.20185.20095,,,ou=駐加拿大代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐溫哥華辦事處,2.16.886.101.20003.20002.20185.20096,,,ou=駐溫哥華辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐多倫多辦事處,2.16.886.101.20003.20002.20185.20097,,,ou=駐多倫多辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐貝里斯大使館,2.16.886.101.20003.20002.20185.20098,,,ou=駐貝里斯大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐薩爾瓦多共和國大使館,2.16.886.101.20003.20002.20185.20099,,,ou=駐薩爾瓦多共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐瓜地馬拉共和國大使館,2.16.886.101.20003.20002.20185.20100,,,ou=駐瓜地馬拉共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐宏都拉斯共和國大使館,2.16.886.101.20003.20002.20185.20101,,,ou=駐宏都拉斯共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐汕埠總領事館,2.16.886.101.20003.20002.20185.20102,,,ou=駐汕埠總領事館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐尼加拉瓜共和國大使館,2.16.886.101.20003.20002.20185.20103,,,ou=駐尼加拉瓜共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐巴拿馬共和國大使館,2.16.886.101.20003.20002.20185.20104,,,ou=駐巴拿馬共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐巴拉圭共和國大使館,2.16.886.101.20003.20002.20185.20105,,,ou=駐巴拉圭共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐東方市總領事館,2.16.886.101.20003.20002.20185.20106,,,ou=駐東方市總領事館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐多明尼加共和國大使館,2.16.886.101.20003.20002.20185.20107,,,ou=駐多明尼加共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐海地共和國大使館,2.16.886.101.20003.20002.20185.20108,,,ou=駐海地共和國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐聖克里斯多福及尼維斯大使館,2.16.886.101.20003.20002.20185.20109,,,ou=駐聖克里斯多福及尼維斯大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐聖文森國大使館,2.16.886.101.20003.20002.20185.20110,,,ou=駐聖文森國大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐聖露西亞大使館,2.16.886.101.20003.20002.20185.20111,,,ou=駐聖露西亞大使館,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐墨西哥代表處,2.16.886.101.20003.20002.20185.20112,,,ou=駐墨西哥代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐阿根廷代表處,2.16.886.101.20003.20002.20185.20113,,,ou=駐阿根廷代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐巴西代表處,2.16.886.101.20003.20002.20185.20114,,,ou=駐巴西代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐聖保羅辦事處,2.16.886.101.20003.20002.20185.20115,,,ou=駐聖保羅辦事處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐智利代表處,2.16.886.101.20003.20002.20185.20116,,,ou=駐智利代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐哥倫比亞代表處,2.16.886.101.20003.20002.20185.20117,,,ou=駐哥倫比亞代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐厄瓜多代表處,2.16.886.101.20003.20002.20185.20118,,,ou=駐厄瓜多代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
駐秘魯代表處,2.16.886.101.20003.20002.20185.20119,,,ou=駐秘魯代表處,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
國會事務辦公室,2.16.886.101.20003.20002.20198,02-23482999,台北市凱達格蘭大道2號,ou=國會事務辦公室,ou=外交部,o=行政院,c=TW,,,,,,
中部辦事處,2.16.886.101.20003.20002.20199,02-23482999,台北市凱達格蘭大道2號,ou=中部辦事處,ou=外交部,o=行政院,c=TW,,,,,,
南部辦事處,2.16.886.101.20003.20002.20200,02-23482999,台北市凱達格蘭大道2號,ou=南部辦事處,ou=外交部,o=行政院,c=TW,,,,,,
東部辦事處,2.16.886.101.20003.20002.20201,02-23482999,台北市凱達格蘭大道2號,ou=東部辦事處,ou=外交部,o=行政院,c=TW,,,,,,
秘書處,2.16.886.101.20003.20002.20202,02-23482999,台北市凱達格蘭大道2號,ou=秘書處,ou=外交部,o=行政院,c=TW,,,,,,
屏東縣枋寮戶政事務所,2.16.886.101.90019.20002.20094,08-8784271,屏東縣枋寮鄉德興路46號,ou=枋寮戶政事務所,o=縣政府,l=屏東縣,c=TW,,,,,,
中華民國常駐世界貿易組織代表團,2.16.886.101.20003.20002.20185.20120,,,ou=中華民國常駐世界貿易組織代表團,ou=駐外機構,ou=外交部,o=行政院,c=TW,,,,,
人事室,2.16.886.101.20003.20003.20078,,,ou=人事室,ou=國防部,o=行政院,c=TW,,,,,,
臺東機務分段,2.16.886.101.20003.20008.20012.20099,02-23815226,臺東市岩灣路101巷27號,ou=臺東機務分段,ou=臺灣鐵路管理局,ou=交通部,o=行政院,c=TW,,,,,
宜蘭機務分段,2.16.886.101.20003.20008.20012.20100,02-23815226,宜蘭市林森路33號,ou=宜蘭機務分段,ou=臺灣鐵路管理局,ou=交通部,o=行政院,c=TW,,,,,
資訊室,2.16.886.101.20003.20008.20006.20055,02-89691900#2208,新北市板橋區縣民大道2段7號20樓,ou=資訊室,ou=鐵路改建工程局,ou=交通部,o=行政院,c=TW,,,,,
基隆福隆段公路新建工務所,2.16.886.101.20003.20008.20011.20001.20010,02-24569784,基隆市七堵區崇孝街60號,ou=基隆福隆段公路新建工務所,ou=第一區養護工程處,ou=公路總局,ou=交通部,o=行政院,c=TW,,,,
附設民眾診療服務處,2.16.886.101.20003.20003.20038.20023.20001,,,ou=附設民眾診療服務處,ou=國軍台中總醫院,ou=軍醫局,ou=國防部,o=行政院,c=TW,,,,
阿里山森林鐵路籌備處,2.16.886.101.20003.20008.20012.20101,238152265-2634,臺北市中正區北平西路3號4樓4166室(資訊中心設計組),ou=阿里山森林鐵路籌備處,ou=臺灣鐵路管理局,ou=交通部,o=行政院,c=TW,,,,,
公共造產委員會,2.16.886.101.90019.90022.20002.20005,08/8612501#137,屏東縣琉球鄉中福村行政路12號,ou=公共造產委員會,o=鄉公所,l=琉球鄉,l=屏東縣,c=TW,,,,,
屏東縣內埔戶政事務所,2.16.886.101.90019.20002.20095,08-7792707,屏東縣內埔鄉廣濟路24號,ou=內埔戶政事務所,o=縣政府,l=屏東縣,c=TW,,,,,,
屏東縣潮州戶政事務所,2.16.886.101.90019.20002.20096,08-7882704,屏東縣潮州鎮中山路12號,ou=潮州戶政事務所,o=縣政府,l=屏東縣,c=TW,,,,,,
屏東縣琉球鄉公共造產委員會,2.16.886.101.90019.90022.20002.20006,08_8612501#137,屏東縣琉球鄉中福村行政路12號,ou=屏東縣琉球鄉公共造產委員會,o=鄉公所,l=琉球鄉,l=屏東縣,c=TW,,,,,
苓雅監理站,2.16.886.101.20003.20008.20011.20030.20001,(07)225-7812,高雄市苓雅區安康路22號,ou=苓雅監理站,ou=高雄市區監理所,ou=公路總局,ou=交通部,o=行政院,c=TW,,,,
商業科,2.16.886.101.90027.20002.20011.20033,(04)2228-9111#31361,臺中市西屯區臺灣大道3段99號,ou=商業科,ou=經濟發展局,o=市政府,l=臺中市,c=TW,,,,,
法務部司法官學院,2.16.886.101.20003.20006.20144,02-27331047,臺北市大安區辛亥路3段81號,ou=司法官學院,ou=法務部,o=行政院,c=TW,,,,,,
臺灣菸酒股份有限公司綜合研究所,2.16.886.101.20003.20004.20026.20059,02-29301792,台北市羅斯福路6段142巷13號,ou=綜合研究所,ou=臺灣菸酒股份有限公司,ou=財政部,o=行政院,c=TW,,,,,
局長室,2.16.886.101.90011.20002.20002.20017,049-2222423,南投縣南投市南崗二路133號,ou=局長室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
副局長室,2.16.886.101.90011.20002.20002.20018,049-2222519,南投縣南投市南崗二路133號,ou=副局長室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
主任秘書室,2.16.886.101.90011.20002.20002.20019,049-2239616,南投縣南投市南崗二路133號,ou=主任秘書室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
行政課,2.16.886.101.90011.20002.20002.20020,049-2221824,南投縣南投市南崗二路133號,ou=行政課,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
保安民防課,2.16.886.101.90011.20002.20002.20021,049-2234394,南投縣南投市南崗二路133號,ou=保安民防課,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
戶口課,2.16.886.101.90011.20002.20002.20022,049-2236754,南投縣南投市南崗二路133號,ou=戶口課,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
訓練課,2.16.886.101.90011.20002.20002.20023,049-2222451,南投縣南投市南崗二路133號,ou=訓練課,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
後勤課,2.16.886.101.90011.20002.20002.20024,049-2222450,南投縣南投市南崗二路133號,ou=後勤課,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
外事課,2.16.886.101.90011.20002.20002.20025,049-2234302,南投縣南投市南崗二路133號,ou=外事課,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
鑑識課,2.16.886.101.90011.20002.20002.20026,049-2208152,南投縣南投市南崗二路133號,ou=鑑識課,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
秘書室,2.16.886.101.90011.20002.20002.20027,049-2247605,南投縣南投市南崗二路133號,ou=秘書室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
督察室,2.16.886.101.90011.20002.20002.20028,049-2208301,南投縣南投市南崗二路133號,ou=督察室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
會計室,2.16.886.101.90011.20002.20002.20029,049-2232654,南投縣南投市南崗二路133號,ou=會計室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
人事室,2.16.886.101.90011.20002.20002.20030,049-2233852,南投縣南投市南崗二路133號,ou=人事室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
公共關係室,2.16.886.101.90011.20002.20002.20031,049-2233853,南投縣南投市南崗二路133號,ou=公共關係室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
資訊室,2.16.886.101.90011.20002.20002.20032,049-2230915,南投縣南投市南崗二路133號,ou=資訊室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
保防室,2.16.886.101.90011.20002.20002.20033,049-2225132,南投縣南投市南崗二路133號,ou=保防室,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
勤務指揮中心,2.16.886.101.90011.20002.20002.20034,049-2222448,南投縣南投市南崗二路133號,ou=勤務指揮中心,ou=警察局,o=縣政府,l=南投縣,c=TW,,,,,
103年全國身心障礙國民運動會籌備處,2.16.886.101.90028.20002.20069,06-2157691*236,臺南市新營區長榮路2段78號,ou=103年全國身心障礙國民運動會籌備處,o=市政府,l=臺南市,c=TW,,,,,,
國土安全辦公室,2.16.886.101.20003.20074,02-33568216,臺北市中正區忠孝東路1段1號,ou=國土安全辦公室,o=行政院,c=TW,,,,,,,
主計室,2.16.886.101.20003.20007.20011.20017,02-23766168,臺北市辛亥路2段185號,ou=主計室,ou=智慧財產局,ou=經濟部,o=行政院,c=TW,,,,,
人事室,2.16.886.101.90020.20001.20001,039251001#138,宜蘭縣宜蘭市中山路1段399號,ou=人事室,o=縣議會,l=宜蘭縣,c=TW,,,,,,
交通部中央氣象局新屋氣象站,2.16.886.101.20003.20008.20004.20039,,桃園縣新屋鄉東興路2段946號,ou=新屋氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
法官學院,2.16.886.101.20005.20037,02-89321988,臺北市士林區文林路723號,ou=法官學院,o=司法院,c=TW,,,,,,,
人事室,2.16.886.101.20003.20008.20011.20028.20006,03-9592000#152,宜蘭縣蘇澳鎮蘇新路101號,ou=人事室,ou=蘇花公路改善工程處,ou=公路總局,ou=交通部,o=行政院,c=TW,,,,
綜合規劃司,2.16.886.101.20003.20065.20001,02-85906543,臺北市塔城街36號5樓,ou=綜合規劃司,ou=衛生福利部,o=行政院,c=TW,,,,,,
社會保險司,2.16.886.101.20003.20065.20002,02-85906366,臺北市塔城街36號3樓,ou=社會保險司,ou=衛生福利部,o=行政院,c=TW,,,,,,
保護服務司,2.16.886.101.20003.20065.20003,02-89127331,新北市新店區北新路3段200號12樓,ou=保護服務司,ou=衛生福利部,o=行政院,c=TW,,,,,,
社會救助及社工司,2.16.886.101.20003.20065.20004,02-23565226,臺北市徐州路5號7樓,ou=社會救助及社工司,ou=衛生福利部,o=行政院,c=TW,,,,,,
醫事司,2.16.886.101.20003.20065.20005,02-85906608,臺北市塔城街36號6樓,ou=醫事司,ou=衛生福利部,o=行政院,c=TW,,,,,,
中醫藥司,2.16.886.101.20003.20065.20006,02-25872828*212,臺北市中山區雙城街6號,ou=中醫藥司,ou=衛生福利部,o=行政院,c=TW,,,,,,
會計處,2.16.886.101.20003.20065.20007,02-85906267,臺北市塔城街36號2樓,ou=會計處,ou=衛生福利部,o=行政院,c=TW,,,,,,
政風處,2.16.886.101.20003.20065.20008,02-85906491,臺北市塔城街36號4樓,ou=政風處,ou=衛生福利部,o=行政院,c=TW,,,,,,
人事處,2.16.886.101.20003.20065.20009,02-85906468,臺北市塔城街36號4樓,ou=人事處,ou=衛生福利部,o=行政院,c=TW,,,,,,
秘書處,2.16.886.101.20003.20065.20010,02-85906226,臺北市塔城街36號2樓,ou=秘書處,ou=衛生福利部,o=行政院,c=TW,,,,,,
統計處,2.16.886.101.20003.20065.20011,02-85906786,臺北市塔城街36號3樓,ou=統計處,ou=衛生福利部,o=行政院,c=TW,,,,,,
資訊處,2.16.886.101.20003.20065.20012,02-85906326,臺北市塔城街36號3樓,ou=資訊處,ou=衛生福利部,o=行政院,c=TW,,,,,,
公共關係室,2.16.886.101.20003.20065.20013,02-85906163,臺北市塔城街36號,ou=公共關係室,ou=衛生福利部,o=行政院,c=TW,,,,,,
國民年金監理會,2.16.886.101.20003.20065.20014,02-33437138,臺北市南海路1號5樓,ou=國民年金監理會,ou=衛生福利部,o=行政院,c=TW,,,,,,
